ds,yhat,yhat_lower,yhat_upper
2023-03-24,7181.486605566546,207.7470245408247,14088.549975015205
2023-03-25,7626.991007694836,852.0926278813201,14149.108835309911
2023-03-26,8850.849094344294,2450.7873242512937,15403.296939594842
2023-03-27,7782.075680793907,1634.4359653180952,14903.32868684062
2023-03-28,7222.147844836584,355.0235882791925,14468.140695374354
2023-03-29,7346.684867426424,953.9791046694121,14683.83043808349
2023-03-30,7674.672109388511,782.9592784469776,14342.394117908807
2023-03-31,7118.598918129978,203.0049457897676,13856.85356767811
2023-04-01,7502.773327518753,708.9258290561892,13791.965398716267
2023-04-02,8666.972360923424,1950.4828651138646,15399.712007698048
2023-04-03,7542.1260110354715,1024.645302512676,14093.396351783516
2023-04-04,6931.576315303361,118.35260592887879,13153.81029477846
2023-04-05,7012.704287789066,-266.09987630868613,13724.236772697206
2023-04-06,7306.102445536598,107.47520213476133,13688.251983879358
2023-04-07,6725.664446313195,226.38014644341854,13451.55150767142
2023-04-08,7096.855968564205,830.0076895229681,13913.607721280696
2023-04-09,8260.32691157149,1541.1542825445251,15357.174093919382
2023-04-10,7147.564128107347,72.22513221777122,14161.909193248332
2023-04-11,6562.127080881111,-534.2033589138663,12780.368563195885
2023-04-12,6681.259962304665,64.11015572645931,13783.365905428689
2023-04-13,7025.058576287489,265.9590343565096,14403.652500522845
2023-04-14,6506.563823027658,119.01602625210683,13375.352289757386
2023-04-15,6950.045992741896,393.76095763941953,13204.564965958369
2023-04-16,8194.639767022827,1580.086610030638,14900.975145680057
2023-04-17,7170.028707143902,44.68030321240739,14446.16519546521
2023-04-18,6677.720942190665,-187.84077152668968,13492.018522968237
2023-04-19,6892.70868735086,-29.731630105029886,13411.137470298261
2023-04-20,7332.6887722865595,811.5059500261993,14037.491728900732
2023-04-21,6908.214719145859,-245.2158095952868,13279.948072966483
2023-04-22,7441.043124670067,642.1983194280325,13439.900352211225
2023-04-23,8767.832680079237,1827.9353694184144,15125.1737816753
2023-04-24,7815.892969973065,1237.7274218508014,14348.794486005041
2023-04-25,7384.523094473093,479.9642740259377,14169.541575768784
2023-04-26,7646.731089810658,865.6544005175678,14479.50309946135
2023-04-27,8118.509729729625,1109.652329535585,14675.480883288892
2023-04-28,7709.037750046237,1130.6273007661446,14343.01532694464
2023-04-29,8239.067895777109,1483.6115043276106,14739.912524581048
2023-04-30,9544.65894618708,2778.1456099783227,16432.36731257819
2023-05-01,8552.947894714021,1986.1471591723216,15584.552037971926
2023-05-02,8063.501601206919,1254.7931462056729,14560.227560164161
2023-05-03,8250.038426073332,1524.03783703871,15447.618521615934
2023-05-04,8629.695238549097,1945.298399883227,15250.11189178954
2023-05-05,8113.208934085143,1692.1615235999677,15020.142655273994
2023-05-06,8523.274235116296,1862.4721371208036,15335.16055850045
2023-05-07,9698.235582548305,2594.410685905139,16454.387768487282
2023-05-08,8567.810204959444,1886.911132382539,15012.263675876466
2023-05-09,7934.382833384809,1119.5196461789185,14212.459265015987
2023-05-10,7974.663931132935,1415.5499645089167,15538.300746683242
2023-05-11,8208.888366940706,1097.2630963972492,14568.68630984214
2023-05-12,7550.925339533318,682.5692877776602,14577.964233598354
2023-05-13,7826.563095210875,1278.1529574209094,14620.346357256096
2023-05-14,8877.128061739797,1948.487286180635,16080.34440148187
2023-05-15,7635.137303140284,1293.74704180394,14060.177569610247
2023-05-16,6905.526534937063,33.81130277147477,13791.858432867099
2023-05-17,6867.247249204131,498.0488744405237,14173.944694799253
2023-05-18,7042.411421116536,649.3849668979637,13600.408260452265
2023-05-19,6346.355972211281,-634.2244743327409,13635.97236513972
2023-05-20,6605.891685933664,5.507393193568353,13578.968025674987
2023-05-21,7662.897109725444,1516.5811473284039,14680.009083173427
2023-05-22,6449.956991526334,-446.9173075282467,12800.637880042192
2023-05-23,5771.587849215058,-1000.9621496992343,12275.570897373447
2023-05-24,5805.844286723852,-958.0715685786563,12655.68330289297
2023-05-25,6073.484297115887,-1015.2717012430993,12973.598010222146
2023-05-26,5488.065205978508,-1494.5555236878918,12332.603737061701
2023-05-27,5874.234152770314,-611.5321760841161,13281.541719770115
2023-05-28,7071.372589984939,348.94089412602864,13727.983298628347
2023-05-29,6009.293066799076,-572.174720461386,12636.040199121166
2023-05-30,5489.529419621844,-811.1011280718869,12306.87573868663
2023-05-31,5687.012352070942,-1126.444222721303,12688.571978849652
2023-06-01,6119.306901125334,-645.818992050753,12766.818329305903
2023-06-02,5696.781632549886,-1196.621094680127,12406.349199116221
2023-06-03,6240.971633734112,-337.84600375789347,13226.90863474536
2023-06-04,7588.292983730611,304.44733778667813,14220.011559163042
2023-06-05,6665.805241913095,-258.33827016682324,13137.972904597498
2023-06-06,6272.561473780848,209.56437806279035,12997.015260245633
2023-06-07,6581.336354371793,473.2947303157361,13245.566403171028
2023-06-08,7107.907603128871,415.24568507344674,13612.20119113524
2023-06-09,6761.259581075732,249.90615785760338,13826.146996534848
2023-06-10,7361.970362090242,501.361761617043,14111.60347571788
2023-06-11,8745.939476014439,2131.109229782967,15433.344474847343
2023-06-12,7840.152667961743,762.5942788588665,13944.29868555969
2023-06-13,7444.023283530184,-58.12794103720381,14183.548589486547
2023-06-14,7731.101195275405,887.0179537466515,14368.563322298838
2023-06-15,8218.325170550559,1340.9556839383622,15234.26958443907
2023-06-16,7816.188409871303,1146.3530278091291,14850.055218303929
2023-06-17,8347.079691770687,1863.403889155268,15203.998081825846
2023-06-18,9648.95863991592,2410.013716159719,16484.220442548918
2023-06-19,8651.062931648386,1756.1462168595185,15102.413218785914
2023-06-20,8155.188648098375,1254.0711907191137,14862.262280270834
2023-06-21,8337.336343477278,1631.069903069776,15120.556557532474
2023-06-22,8716.90042207886,2270.6492286894486,15400.199203343811
2023-06-23,8206.773220784637,1795.3753663681532,15030.332170296375
2023-06-24,8631.627836987083,2051.9702636392317,15178.368280288887
2023-06-25,9831.539713645343,2911.651986930777,16562.42144760965
2023-06-26,8737.646149744018,1995.3640397879255,15709.304135234881
2023-06-27,8153.386102063401,1522.7839526694277,14839.924056259708
2023-06-28,8256.11380960377,1524.6511815335145,14856.089157718077
2023-06-29,8566.264546023789,1923.8780573818262,15562.089244474026
2023-06-30,7997.444361371997,1019.3946289637418,14052.19227974838
2023-07-01,8374.708052680598,1847.4518277034906,15158.984353289832
2023-07-02,9538.185308861668,2889.583175499676,16134.271234277796
2023-07-03,8418.753870044315,1625.2457023449986,15382.894009867618
2023-07-04,7819.301490405537,805.2659904468397,14270.123884963714
2023-07-05,7916.369428111974,1288.295747709634,14999.922804264073
2023-07-06,8229.35475497147,1493.428360468497,14804.488386766001
2023-07-07,7670.642159725718,818.7174970347309,14605.09194739869
2023-07-08,8063.9281580208335,1464.3475027929494,14923.87643492716
2023-07-09,9247.89622779892,2194.444887864279,16124.07805125005
2023-07-10,8151.940224664332,1511.281874919673,15357.93899870587
2023-07-11,7577.4763649045335,616.8371129223142,14283.503003386779
2023-07-12,7699.635025049567,1405.3352035016374,14374.915516765237
2023-07-13,8036.508244712739,1254.468263004225,14827.900243725508
2023-07-14,7499.322308853975,832.0130595049978,13790.547765249175
2023-07-15,7910.797169029235,1144.0115834842911,14885.940355445502
2023-07-17,8022.341186084907,1303.3830998833723,15091.050171450184
2023-07-18,7452.397329291494,596.3942090811339,14076.44826800385
2023-07-19,7574.110786713786,729.3873738863953,14515.47870732158
2023-07-20,7905.782980652642,1295.3005198890844,14817.366022060052
2023-07-21,7359.086175696626,903.186076988443,14130.350842507023
2023-07-22,7757.404179759345,1026.8619612978946,14200.959736705732
2023-07-23,8939.51039116461,2468.1723659030927,15776.465366136505
2023-07-24,7835.280612248092,1313.430733020281,14202.879769056883
2023-07-26,7350.925935818571,611.6624127867727,13963.049919949668
2023-07-27,7666.674869248119,73.261553788869,14208.701892577696
2023-07-28,7107.152442087033,680.3939438199466,13971.283651019165
2023-07-29,7496.942053927823,828.2606627311454,14766.069104463013
2023-07-30,8675.920472413627,1822.4236207061813,14963.600417000898
2023-07-31,7574.9295683137825,661.3237441150161,14374.543551057192
2023-08-01,6997.027569027608,648.2008835921366,13635.606182270494
2023-08-02,7119.113067629351,262.1613571624566,14049.215088873574
2023-08-03,7461.099866928293,926.2724811613331,13915.145040947276
2023-08-04,6936.014366691067,133.39756239784435,13359.639662171076
2023-08-05,7368.279655195072,652.7385949700256,14378.067347700018
2023-08-06,8597.346246850757,1528.3345773563806,15459.976382533006
2023-08-07,7553.368374082952,1501.415496897101,14748.645594795655
2023-08-08,7038.467757603071,121.54110407428068,13479.69732359625
2023-08-09,7228.377773724091,659.0188417013854,14158.700351765197
2023-08-10,7641.645557514197,470.35266890162205,14368.7429848859
2023-08-11,7189.763002734544,292.04790518926575,14584.437746331985
2023-08-12,7695.489888001995,1246.2663056163722,14489.855406462437
2023-08-13,8996.527981088559,2292.7677079602117,15266.55155729066
2023-08-14,8021.243813479277,1103.2973860784784,14757.949004727563
2023-08-15,7569.980741378775,462.91615050029566,13808.645911905522
2023-08-16,7816.7518496956045,1406.3595811466682,14701.643557792117
2023-08-17,8278.489860126514,1581.757324271977,14894.89912247451
2023-08-18,7865.223650226661,1359.6760828942085,14433.051104618798
2023-08-19,8398.443320852732,1877.8561465020628,15197.857528453647
2023-08-20,9714.811470318487,2740.27300955771,16064.907392814179
2023-08-21,8741.917306007348,2233.4854605699024,15406.307315772774
2023-08-22,8279.619088925883,2344.726506644227,15554.371455775059
2023-08-23,8501.736860847539,931.6927922784733,15033.702519365714
2023-08-24,8925.328898530754,1924.643929485358,15301.095717531063
2023-08-25,8460.86342807329,1876.1874022548905,15411.404379473584
2023-08-26,8930.576374865574,2025.8048592962725,16037.301577827593
2023-08-28,9114.529864567638,2561.1564571684144,15797.814491601757
2023-08-29,8559.059209408633,1386.2509801325448,15470.36881763685
2023-08-30,8681.324466410166,2375.072529400678,15256.329468618918
2023-08-31,9000.286469172503,2117.4645229673833,15075.299861157311
2023-09-01,8428.429048210042,2210.327239863155,15037.306048317689
2023-09-02,8790.067715262352,2388.223768874664,15767.375061279914
2023-09-03,9924.994785769835,2638.212895086754,16608.561423082625
2023-09-04,8764.1593255588,2412.5592443928076,15124.989451666706
2023-09-05,8110.9236112027265,1454.0169617277852,14765.897904815809
2023-09-06,8142.689082937924,1022.6796804677664,14767.669585605187
2023-09-07,8380.069683629517,1567.451700339562,14923.11890930397
2023-09-08,7736.984184397088,1172.475441409613,14616.788810210775
2023-09-09,8038.931634461205,1365.821186156989,14476.5597723246
2023-09-10,9126.609939257758,2675.7709147391047,15692.7447793481
2023-09-11,7931.57662404947,1951.8173550902072,14861.39600946759
2023-09-12,7257.493940424017,713.9090989552178,13997.398435623567
2023-09-13,7281.7515478334035,767.3818978511619,13493.21517716275
2023-09-14,7524.644695971447,374.5912919366667,14388.43858715282
2023-09-15,6899.479321051556,-291.0769117008254,13577.595256142318
2023-09-16,7230.867792060907,645.501435362428,13924.830752727588
2023-09-17,8358.374708445615,1486.227022893268,15140.708632912016
2023-09-18,7212.211020295255,240.09014352025156,13861.44734829247
2023-09-19,6594.517681965724,-567.940740854957,13262.586733072932
2023-09-20,6681.030991038294,-24.752944250022196,13652.048018173446
2023-09-22,6433.870650739287,-620.5584097433294,13012.35205335633
2023-09-23,6834.565610586806,372.1050340795389,13110.345545979655
2023-09-24,8030.2403761714495,1686.323394718407,15267.529252818702
2023-09-25,6949.490213209475,481.73526598133463,13553.83068864243
2023-09-26,6392.981434435053,-8.718842091265484,13372.83374514782
2023-09-29,6378.619264428109,-461.0543553638645,13340.86364614149
2023-09-30,6812.82955200981,22.102959429247253,13285.972146498505
2023-10-01,8033.620257406263,1607.17034504964,14921.716197880975
2023-10-02,6969.520806022185,570.9724489931739,13855.38833474075
2023-10-03,6421.396867659103,-393.80595079388786,12669.006681935705
2023-10-04,6564.1418041720535,-127.06727053992537,13536.899252927427
2023-10-05,6915.914298962567,488.6838056225932,13552.98693945788
2023-10-06,6388.292095485552,422.8674880074599,12797.561689731636
2023-10-07,6804.604402118948,60.695695343197436,13760.307230311748
2023-10-08,8003.601521916487,1103.0899333306024,15045.989983329333
2023-10-09,6915.159490978381,27.849912090599254,13721.911150275593
2023-10-10,6341.560814171445,-304.44270248604016,13606.349263593653
2023-10-11,6459.143692942993,-207.46100029238946,13190.998688180154
2023-10-12,6787.497085231897,124.05166114530878,14394.70808555759
2023-10-13,6239.572689783247,-327.43284545183633,12896.102423136072
2023-10-14,6639.97754097359,-207.8357020675233,13186.586812201876
2023-10-15,7828.606835377903,1342.2589913672002,14865.928579955878
2023-10-16,6736.315741946363,90.83427707005326,13389.743827430266
2023-10-17,6166.172132998749,-211.00394207727336,13353.762164029573
2023-10-18,6295.083338129205,-588.2595034414596,12822.432609751722
2023-10-19,6642.974809797388,-587.9093420516847,13630.686460773326
2023-10-20,6122.8921703665455,-740.396406620512,12551.673954270658
2023-10-21,6559.290525059482,-463.7241514857887,13220.146482290853
2023-10-22,7791.670678801943,1278.9425695283264,14485.843901899247
2023-10-23,6750.260843511588,-303.10456342427716,13333.221136684695
2023-10-24,6237.285441034251,-574.9114549342286,12690.394124812583
2023-10-25,6428.613603044515,-309.17546412178734,13334.748900671639
2023-10-26,6842.964617119904,136.94264141713123,13806.392050987544
2023-10-27,6392.041021497593,-48.592846430501545,13163.200950343613
2023-10-28,6898.85236397054,63.03063287028931,13471.477910624495
2023-10-29,8201.388316206885,1609.9483847145798,14804.07392881352
2023-10-30,7228.338735646845,-160.9999867197112,13815.298427137235
2023-10-31,6780.401257243655,341.9241117336099,13648.151387495667
2023-11-01,7031.9680068407215,501.65750725304025,13550.550357162876
2023-11-02,7500.367702476572,165.9617769820775,14324.029963612064
2023-11-03,7096.032923955382,712.0694534022753,14025.603354901981
2023-11-04,7640.854725447171,792.0407155413241,14413.408813173617
2023-11-05,8971.882544817616,2526.9305585017573,15853.14103033216
2023-11-06,8017.066384408306,1529.196980696898,15067.301012686474
2023-11-07,7576.581362950982,432.82192683385125,13991.335258267853
2023-11-08,7824.525891817132,534.7804812310027,14670.438434960857
2023-11-09,8278.169553707192,902.4045702660849,15432.519549926821
2023-11-10,7848.120427354934,1185.3871613986346,14491.144086538156
2023-11-11,8356.674145260873,1863.2869052819535,15553.951193404559
2023-11-12,9641.502892373035,2569.843448738812,16143.23991596038
2023-11-13,8631.381706515132,1870.974141658632,15074.419433044333
2023-11-14,8127.492683925819,1456.5944016084,15279.240253742373
2023-11-15,8305.09894805372,1987.2673934806992,14744.76168769473
2023-11-16,8682.765146688107,2194.8157161055233,15071.807987709257
2023-11-17,8172.49496923516,1547.8975464217942,15224.217092649542
2023-11-18,8598.048759039591,1983.1157629246006,15089.102446411094
2023-11-19,9798.600233596964,2728.7573369685338,16150.285897695021
2023-11-20,8704.430473839135,2369.0832990803497,15476.597624129547
2023-11-21,8118.2005595377295,714.3782785411712,14940.397412503502
2023-11-22,8216.59543834669,1268.9944627730245,15532.856840506689
2023-11-23,8519.51645735097,1973.256837107473,15177.06923011117
2023-11-24,7940.1936353301535,849.1339557955087,14588.84177991062
2023-11-25,8303.4812445647,1556.2977158131441,14952.004517966077
2023-11-26,9449.496108040576,2640.438605548772,16228.459070009523
2023-11-27,8309.29705846341,1490.2307954461926,15497.667192773939
2023-11-28,7686.147111351483,1239.4815303257858,14397.49812223047
2023-11-29,7757.151003232647,1172.1362152881575,14690.155104823449
2023-11-30,8042.4454821041745,993.0713046844637,14923.614487736928
2023-12-01,7455.313284638418,435.5611912641485,14286.176904818285
2023-12-02,7820.484134087837,1276.148531121813,15094.824526940265
2023-12-03,8977.781849260264,2325.622692347725,15986.364381881054
2023-12-04,7857.815627919074,930.745686584904,14098.464026129284
2023-12-05,7263.256620954803,582.7126266848667,14044.189769420938
2023-12-06,7370.491974237185,677.524839149939,13822.382514655264
2023-12-07,7698.833229206582,1340.3567600525207,14682.084040903064
2023-12-08,7160.649513523896,374.4732646867845,14047.042279188558
2023-12-09,7579.688360563947,1274.7105437038213,14589.057912317774
2023-12-10,8794.7427745187,2331.4995348514794,15529.487446780364
2023-12-11,7735.3621646333,561.6930518426054,14293.180396415533
2023-12-12,7203.147869280532,400.9755338877936,13876.343651045223
2023-12-13,7373.425103658103,597.423271164979,13921.429097715678
2023-12-14,7764.46793764002,1378.0425303186014,15185.91501146613
2023-12-15,7287.647512802393,564.8728994050767,13617.64365190778
2023-12-16,7765.766178879278,1018.8835153266243,14768.789456959303
2023-12-17,9036.736070504196,2399.2857155721526,15478.037908720538
2023-12-18,8029.299711640648,944.161469054361,14617.86304932036
2023-12-19,7544.3333867617075,560.2918433755171,14013.542393036252
2023-12-20,7756.525178961549,974.7512725272186,14298.933151264448
2023-12-21,8183.604387964205,1296.5974688836825,14841.455971263447
2023-12-22,7736.492674292685,1272.1059723082717,14511.802305304138
2023-12-23,8237.639768709854,1625.0406255534613,14714.193858772176
2023-12-24,9524.702438323351,2895.994353715948,16408.672397845523
2023-12-25,8526.264469649941,2253.098880357482,15618.749471268307
2023-12-26,8043.138573855541,1275.6034732352543,14237.164274061848
2023-12-27,8250.042266164735,1294.0629442132247,15298.738471339211
2023-12-28,8664.824562795775,1518.0990520812413,15080.613026179177
2023-12-29,8198.613945877449,1289.6222367562339,14876.340566324665
2023-12-30,8674.15050961664,1784.4776939481033,15098.164802397821
2023-12-31,9929.461021720355,3432.205471148833,16559.296702496005
2024-01-01,8893.574671408986,2772.194201148152,16110.461162186404
2024-01-02,8367.820390796123,1317.3075223287678,14821.579652531578
2024-01-03,8527.497757114259,1957.6267622514636,15245.462357328724
2024-01-04,8891.098253913324,2361.2252505412607,15846.431362635494
2024-01-05,8370.447261951438,1198.1131932576943,14781.064971864602
2024-01-06,8789.029606424327,1721.6723515821739,15386.964145977689
2024-01-07,9985.657309038592,3623.505911853546,16837.883443087954
2024-01-08,8890.177240247422,2048.7888254253126,15390.610909547408
2024-01-09,8304.759500337359,1680.0754863923992,14926.094400250991
2024-01-10,8405.558504652472,1846.7238965530184,15337.043130128863
2024-01-11,8711.923551494632,2197.2747510717763,15338.347699634342
2024-01-12,8136.52928303374,1779.1335916945513,15249.343784541525
2024-01-13,8503.68894844387,1714.9911957808142,15153.492623322929
2024-01-14,9653.00924663749,2344.518146704049,16398.341267097487
2024-01-15,8515.084619555679,1778.4335706299305,15158.406781000289
2024-01-16,7892.772046262875,1067.4362031920164,14849.677964200773
2024-01-17,7962.838577107106,1311.2502763426473,14810.530441632407
2024-01-18,8245.15868751872,1275.5832179279305,15238.654517764602
2024-01-19,7652.832193132375,1082.1306182179408,14047.887703580402
2024-01-20,8010.48598743432,1446.8423521718196,14386.922869298229
2024-01-21,9157.918741825146,2395.128609346818,16251.558854028093
2024-01-22,8025.786800324821,1463.2380553306878,14550.650061631784
2024-01-23,7416.872666565441,423.02343761510207,14524.854369581317
2024-01-24,7507.72864287509,833.5034192923222,14731.0633075581
2024-01-25,7817.8729823950625,1857.6364289883272,14518.869904563964
2024-01-26,7259.909524620524,470.6450791029977,13373.689491594234
2024-01-27,7657.834241499291,1195.7957329947023,14191.869780413299
2024-01-28,8850.687926159262,2131.9166469858405,16231.597713800267
2024-01-29,7768.253267375302,942.6198198353239,14298.258752843081
2024-01-30,7212.337630669795,0.20095770572613247,13938.725190821524
2024-01-31,7358.433938356338,535.8460429320814,14024.40622579966
2024-02-01,7724.936750029837,946.5526689203793,14684.794891607515
2024-02-03,7676.288542452785,775.4872506412142,14633.378162009685
2024-02-04,8921.81475593489,1973.2729909897691,15506.757732087222
2024-02-05,7888.503659928011,1437.9541800257186,14410.000377733926
2024-02-06,7377.081451902283,177.02901017783648,13999.566781741805
2024-02-07,7562.046663884517,882.0740256884542,14578.67860984619
2024-02-08,7960.91119941789,1439.6893129482407,14423.261097878569
2024-02-09,7484.3653538226745,793.2019366926351,13726.040798832473
2024-02-10,7954.629146441772,1216.4441961789507,15020.364581043072
2024-02-11,9209.148061275302,2400.5130286480357,15217.31880000563
2024-02-12,8176.330296182777,1502.2639741179976,14847.450258783
2024-02-13,7656.865723383986,1002.3222442228616,14309.218231750467
2024-02-14,7825.417892962366,1570.4482257988006,14867.514156623793
2024-02-15,8199.86520992829,1587.1115298034958,15416.00134776186
2024-02-16,7691.461056760645,815.481603952943,14731.057500585988
2024-02-17,8123.175154619065,1785.5575454896884,14901.916466012643
2024-02-19,8251.540244284808,1427.3430245648083,15123.737547210927
2024-02-20,7679.564011400524,434.17170383862214,14113.440985771425
2024-02-21,7793.4106308553455,1399.9997827322293,14379.509928277594
2024-02-22,8112.328904580525,1257.4654958077856,14487.737997640454
2024-02-23,7548.977996531628,1254.072064205618,14120.03634713294
2024-02-24,7927.73353417342,1600.4507402269674,14921.495732406534
2024-02-25,9088.332373266263,2230.7158263601696,15737.747510057075
2024-02-26,7961.55430495525,1304.986057811305,14551.38324282527
2024-02-27,7350.482244687043,618.468664173369,13854.794666667112
2024-02-28,7432.133697341491,40.44802405005502,13680.667844003345
2024-02-29,7726.641181091579,1083.5392978966047,14454.115130539765
2024-03-01,7147.3529823354065,488.81335122454436,14247.294783376496
2024-03-02,7519.118141941748,860.1369995692372,14029.556541622544
2024-03-03,8681.915438615133,2008.8044571146945,15165.836956976304
2024-03-04,7566.525194588581,486.16920416888325,14265.340936864897
2024-03-05,6975.785841784672,-226.8445153716137,13396.117961178563
2024-03-06,7086.228278666291,274.56915774436436,13565.4561450972
2024-03-07,7417.2657633121,524.121351700498,13979.927211495244
2024-03-08,6881.310599013374,-68.01689146449667,13251.877176991147
2024-03-09,7302.081216569517,751.5874588962038,13662.0817053773
2024-03-10,8518.258947144408,1880.9693240380511,15332.198686505502
2024-03-11,7459.192672043417,1040.23373777014,14199.127540516203
2024-03-12,6926.192495684887,-165.8316458289162,13165.482702151428
2024-03-13,7094.204545852662,81.68091022237533,13724.849588551982
2024-03-14,7481.043608902592,287.2567297535198,13848.391726839418
2024-03-15,6997.55373303819,-196.24408455912996,13800.696091744308
2024-03-16,7465.95922476375,815.8888007971932,14268.383680097457
2024-03-17,8723.564128240672,1756.479016482142,15141.883828615804
2024-03-18,7698.497179226726,686.9000571429006,14802.080649143214
2024-03-19,7191.042225117061,785.7782565634378,14082.492244157464
2024-03-20,7375.345135906915,468.96806356604856,14067.849474156494
2024-03-21,7768.67293945455,1359.2575787596365,14648.509604071498
2024-03-22,7281.594474766363,706.7620496580591,13546.992814388166
2024-03-23,7736.344309187464,1040.5146899526442,14198.65456830222
2024-03-24,8970.527512830982,2148.642699287482,15418.384522910628
2024-03-25,7912.861983812553,915.2300677173056,14547.045950195734
2024-03-26,7364.498230857108,78.34474869174801,14451.626082363133
2024-03-27,7500.70776962707,670.0531329489365,14037.547496651307
2024-03-28,7840.116216623519,1285.7766214302453,14479.884902540633
2024-03-29,7294.850937354764,285.9872451160017,14376.567198085466
2024-03-30,7688.8657587435855,1370.1421706511328,14645.956938610203
2024-03-31,8861.601287144184,2332.5981660457687,14998.839623555936
2024-04-01,7743.678634487326,942.1440517197151,14964.096123934814
2024-04-02,7138.167701896471,917.7637167003743,13710.850312583243
2024-04-03,7222.2225217537,1001.0704726493545,13561.85130797363
2024-04-04,7516.261153822628,885.9345492391594,14253.40232727282
2024-04-05,6934.0614333924805,-51.88594518548719,13539.62231102927
2024-04-06,7301.036513794238,1189.3196211966465,14495.531875704772
2024-04-07,8457.850128501757,1577.8853173606278,14949.259424536252
2024-04-08,7336.070672747981,283.9014461426498,13885.550472631892
2024-04-09,6739.406427910322,10.243000549698609,13660.08737818402
2024-04-10,6845.315446507675,124.35626692424331,13760.709467717363
2024-04-11,7174.168423070066,659.2802277280077,13782.659610215727
